address,lanes,filename1,filename2
"505.0 White Knob St Custer, ID",,img_000_.jpg,img_000_.jpg
"507.0 White Knob St Custer, ID",,img_000_.jpg,img_000_.jpg
"5003.0 5500 W Custer, ID",,img_000_.jpg,img_000_.jpg
"22922.0 Highway 75 Custer, ID",,img_000_.jpg,img_000_.jpg
"513.0 Capitol Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"402.0 Elm Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"128.0 Logger Ln Custer, ID",,img_000_.jpg,img_000_.jpg
"109.0 E Custer St Custer, ID",,img_000_.jpg,img_000_.jpg
"107.0 E Custer St Custer, ID",,img_000_.jpg,img_000_.jpg
"3850.0 4050 N Custer, ID",,img_000_.jpg,img_000_.jpg
"618.0 Mccaleb Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"511.0 Capitol Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"11.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"37.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"520.0 Capitol Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"3629.0 4050 N Custer, ID",,img_000_.jpg,img_000_.jpg
"165.0 Chipmunk Hl Custer, ID",,img_000_.jpg,img_000_.jpg
"225.0 Custer Mtwy Custer, ID",,img_000_.jpg,img_000_.jpg
"510.0 Mccaleb Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"101.0 Park Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"4100.0 Pahsimeroi Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"12.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"13.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"44.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"45.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"46.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"47.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"701.0 Elm Ave Custer, ID",,img_000_.jpg,img_000_.jpg
