address,lanes,filename1,filename2
"3539.0 West 10000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3612.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3708.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3148.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"126.0 West 10000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3125.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3099.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"529.0 East 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"259.0 East 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"398.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8717.0 North 3250 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3267.0 West 8725 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3398.0 West 8725 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3546.0 West 8500 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3517.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3771.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8291.0 North 3250 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8474.0 North 3250 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8040.0 North 3250 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3606.0 West 8000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3607.0 West 8000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3523.0 West 8000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8240.0 North 3750 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8113.0 North 4000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"4246.0 West 8000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2359.0 West 8000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"7980.0 North 121 Duchesne, UT",,img_000_.jpg,img_000_.jpg
"7424.0 North 121 Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1906.0 West 2750 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1169.0 West 2750 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"7089.0 North 1000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"7035.0 North 1000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"942.0 West 7000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"352.0 West 13000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"13018.0 South 500 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"12778.0 South Pleasant Valley South  Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10252.0 North 400 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1439.0 West 12000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1742.0 West 12000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"745.0 East 13000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2426.0 West 12000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2936.0 West 12000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2977.0 West 12000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11400.0 South 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1450.0 West 11300 N North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1013.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1071.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1102.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1129.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1146.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1255.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1262.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1288.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1297.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1302.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1350.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1488.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1353.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1560.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"9209.0 North 1500 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1686.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1720.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1677.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1817.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1834.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1829.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1853.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1878.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1932.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1950.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1960.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2062.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2120.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2154.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8991.0 North 2080 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
